location,area,price,price_currency,status,new/resale,price_negotiable,description,facing,furnished,age of property,Lift(s),Full Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,locality_score,project_score,builder_experience,Rain Water Harvesting,Car Parking,Vaastu Compliant,Golf Course,Intercom,Indoor Games,Maintenance Staff,Multipurpose Room,ATM,Cafeteria,Staff Quarter,Hospital,School,Shopping Mall
Wagholi,2700,15900000,INR,0.0,0,0,"It has a salable area of 2700 sqft and is available at a price of Rs. 5,888 per sqft. The house is semi-furnished. It has gymnasium as well as intercom. The project also has gated_community, swimming pool, children's play area, power backup and club house. This residential property is ready-to-move-in. Kindly call us for details. ",east,0,8,1,1,1,1,1,1,1,1,1,1,8.0,8.7,32.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Shiraswadi,1280,3600000,INR,0.0,1,0,"It has a built-up area of 1280 sqft and is priced at Rs. 36.00 lac . It is an unfurnished property. Its main door is facing east direction. It is an under-construction property . The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Please contact us for more details. ",east,0,0,0,1,0,1,0,0,0,0,0,0,8.015749047339035,8.0400404713278,186.29270929935353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIBM Annex Mohammadwadi,2400,21000000,INR,1.0,0,0,"4 BHK Villa for sale in Mohammed Wadi, Pune - contact now, for details about the most coveted property. This 4 BHK unit is available in Mohammed Wadi and offers a premium lifestyle at the best price. It is a desired purchase for any homebuyer in Mohammed Wadi. The built-up area is 2400 Square feet. There are 4 bedrooms and 4 bathroom. This property is at a walking distance from PBMA's H. V. Desai Eye Hospital, Patanjali Chikitsalaya, and Dr. Gunvant Oswal G Therapy. The city's best schools such as Vibgyor High School, Delhi Public School, and The Bishop's School are near your residential property",unknown,0,10,1,1,0,1,1,1,1,0,1,1,7.498469459252646,7.5,28.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
Undri,2500,16500000,INR,0.0,0,0,"It’s a 3 bhk villa situated in Kolte Patil Developers Elburz Hills Dales, Undri, Pune. It has a salable area of 2500 sqft and is available at a price of Rs. 6,600 per sqft. It is east facing property. It is a 12 year old ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. ",east,0,12,1,1,1,1,1,1,1,1,1,0,8.3,8.8,32.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kondhwa,4000,32000000,INR,0.0,0,0,"A spacious 4 bhk villa is available for sale in Clover Realty Pinnacle Ridge, Kondhwa, Pune. It has an area of 4000 sqft with a carpet area of 3200 sqft . The property is available at a price of Rs. 3.20 cr . The house is semi-furnished. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. ",east,0,12,0,1,1,1,1,1,1,0,0,1,8.8,7.9,48.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kondhwa,3000,23500000,INR,0.0,0,0,"It has 1 sofa, 1 sofa, 1 dining table and 1 bed. It is facing east direction. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. ",east,0,8,0,1,1,1,1,1,1,0,1,0,8.8,8.1,30.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Wanowrie,2000,21000000,INR,0.0,0,0,"This spacious 3 bhk villa is available for sale and is located in Clover Realty Clover Village, one of the most prestigious projects of Wanowrie. It has a built-up area of 2000 sqft and is priced at Rs. 2.10 cr . It is a semi-furnished property. It is east facing property. It is a 17 year old ready-to-move-in property. It is made in way to provide a comfortable living for the residents. It is well connected to the city areas. Please contact for more details. ",east,0,17,1,1,1,1,1,1,1,1,1,0,8.8,8.3,48.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Ganga Dham,3600,60000000,INR,1.0,0,0,It’s a 5 bhk villa situated in Ganga Dham. It has an area of 3600 sqft . The property is available at a price of Rs. 6.00 cr . It is a semi-furnished property. Its main door is facing north direction. It is a 4 year old ready-to-move-in property. It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. Please contact for more details. ,north,0,4,0,0,0,0,0,0,0,0,0,0,8.015749047339035,8.0400404713278,186.29270929935353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kharadi,1250,14500000,INR,0.0,0,0,"A 2 bhk property is available for sale in Gera Developments World of Joy L, Kharadi, Pune. It has a built-up area of 1250 sqft and is priced at Rs. 1.45 cr . It is a semi-furnished property. It is an under-construction property and is expected to get completed by 31/03/2025. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. ",west,0,0,0,1,0,1,1,1,1,1,0,0,8.9,8.09966079888896,52.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mohammed wadi,3000,31000000,INR,0.0,0,0,"4 BHK Villa for sale in Pune. This property is in Mohammed Wadi, which is a coveted investment location. This tastefully designed 4 BHK unit is among Pune's best properties. Contact now for more details. It is best suited for all kinds of families. Because this property is spacious, with a built-up area of 3000 Square feet. It has 4 bathroom and 4 bedrooms. Some of the very well-known and reputed speciality hospitals like PBMA's H. V. Desai Eye Hospital, Patanjali Chikitsalaya, and Dr. Gunvant Oswal G Therapy are just a walk away from this location",unknown,1,4,0,0,0,0,0,0,0,0,0,0,8.015749047339035,8.0400404713278,186.29270929935353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kondhwa,2300,25000000,INR,0.0,0,0,"It’s a 3 bhk villa situated in Kondhwa. It has a salable area of 2300 sqft and is available at a price of Rs. 10,869 per sqft. The house is semi-furnished. It is facing east direction. It is a ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. Please contact for more details. ",east,0,0,0,1,0,1,0,0,0,0,0,0,8.8,8.084476924872515,203.62990571118823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wanowrie,2200,25500000,INR,0.0,0,0,"A 3 bhk property is available for sale in K Raheja Realty Mumbai Gardens, Wanowrie, Pune. It has a built-up area of 2200 sqft and is priced at Rs. 2.55 cr . The house is unfurnished. It is facing east direction. It is a 12 year old ready-to-move-in property. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. Please contact us for more details. ",east,0,12,1,1,1,1,1,1,1,1,1,0,8.8,8.0,205.3708090529794,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
Wanowrie,2200,20000000,INR,0.0,0,0,It has an area of 2200 sqft with a carpet area of 1700 sqft . The property is available at a price of Rs. 2.00 cr . The house is unfurnished. It is east facing property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. ,east,0,17,1,1,1,1,1,1,1,0,1,0,8.8,8.3,48.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
NIBM Annex Mohammadwadi,2500,24500000,INR,0.0,0,0,"This spacious 3 bhk villa is available for sale and is located in Purple Properties Cloud 9, one of the most prestigious projects of NIBM Annex Mohammadwadi. It has a salable area of 2500 sqft and is available at a price of Rs. 9,800 per sqft. Furnishings include 1 sofa, 1 sofa, 1 dining table, 1 gas connection, 1 ac and 1 bed. This residential property is ready-to-move-in. The society is well connected by different modes of transportation. Kindly call us for details. ",east,1,15,1,1,1,1,1,1,1,1,1,1,7.875185453783369,7.9,123.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Wakad,3840,50800000,INR,0.0,0,0,"It’s a 3 bhk villa situated in Mont Vert Homes Tranquille, Wakad. It has an area of 3840 sqft with a carpet area of 3200 sqft . The property is available at a price of Rs. 5.08 cr . It is an unfurnished property. It is facing east direction. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. ",east,0,12,1,1,1,1,0,1,1,1,1,0,9.4,7.7,27.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wakad,3820,51000000,INR,0.0,0,0,"A 3 bhk property is available for sale in Mont Vert Homes Tranquille, Wakad, Pune. It has a built-up area of 3820 sqft and is priced at Rs. 5.10 cr . It is a semi-furnished property. It is facing east direction. The society is well connected by different modes of transportation. If you are interested, please contact us for more details. ",east,0,12,1,1,1,1,1,1,1,1,1,0,9.4,7.7,27.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIBM Annex Mohammadwadi,2000,13900000,INR,0.0,0,0,"A 3 bhk property is available for sale in Nyati Group Victoria, NIBM Annex Mohammadwadi, Pune. It has an area of 2000 sqft with a carpet area of 1550 sqft . The property is available at a price of Rs. 1.39 cr . It is a 13 year old ready-to-move-in property. It is made in way to provide a comfortable living for the residents. Contact us for more details. ",east,0,13,0,1,1,1,1,1,0,0,1,0,8.000210498811452,8.043054568005665,123.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Balewadi,3030,31700000,INR,0.0,0,0,"A spacious 3 bhk villa is available for sale in Balewadi, Pune. It has a salable area of 3030 sqft and is available at a price of Rs. 10,462 per sqft. The house is unfurnished. It is facing east direction. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Please contact us for more details. ",east,0,0,0,0,0,0,0,0,0,0,0,0,8.8,8.084476924872515,203.62990571118823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baner,3036,31800000,INR,0.0,0,0,"A spacious 3 bhk villa is available for sale in Baner, Pune. It has an area of 3036 sqft with a carpet area of 2530 sqft . The property is available at a price of Rs. 3.18 cr . It is a ready-to-move-in property. It is situated in the proximity of all the important facilities. If you are interested, please contact us for more details. ",unknown,0,0,0,0,0,0,0,0,0,0,0,0,9.1,8.101475234842605,210.26181676642955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Balewadi,2900,32000000,INR,0.0,0,0,"This spacious 3 bhk villa is available for sale and is located in the heart of Balewadi. The house is unfurnished. It is east facing property. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Contact us for more details. ",east,0,0,0,0,0,0,0,0,0,0,0,0,8.8,8.084476924872515,203.62990571118823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIBM Annex Mohammadwadi,2500,24800000,INR,0.0,0,0,"It has a built-up area of 2500 sqft and is priced at Rs. 2.48 cr . It is a semi-furnished property. Furnishings include 1 sofa, 1 sofa, 1 dining table, 1 gas connection, 1 ac and 1 bed. It is facing east direction. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. If you are interested, please contact us for more details. ",east,0,15,1,1,1,1,1,1,1,1,1,1,7.875185453783369,7.9,123.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Wanowrie,3200,40000000,INR,0.0,0,0,"A 4 bhk property is available for sale in Sharada Group Oxford Villas, Wanowrie, Pune. It has an area of 3200 sqft with a carpet area of 2400 sqft . The property is available at a price of Rs. 4.00 cr . The house is unfurnished. It has swimming pool. Other amenities include gymnasium, club house and children's play area. It is east facing property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Please contact for more details. ",east,0,15,0,1,1,1,1,1,1,1,1,0,8.8,8.3,33.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nigdi,2560,22000000,INR,1.0,0,0,"It’s a 4 bhk villa situated in Nigdi. It has a salable area of 2560 sqft and is available at a price of Rs. 8,593 per sqft. The house is semi-furnished. Its main door is facing east direction. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. If you are interested, please contact us for more details. ",east,0,0,0,1,0,0,0,0,0,0,0,0,8.015749047339035,8.0400404713278,186.29270929935353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nigdi,2386,21900000,INR,0.0,0,0,"It has a salable area of 2386 sqft and is available at a price of Rs. 9,178 per sqft. The house is furnished. Its main door is facing east direction. It is a ready-to-move-in property. The society is well connected by different modes of transportation. Contact us for more details. ",east,1,0,0,1,0,0,0,0,0,0,0,0,8.015749047339035,8.0400404713278,186.29270929935353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wakad,3840,50900000,INR,0.0,0,0,"It’s a 3 bhk villa situated in Mont Vert Homes Tranquille, Wakad. It has a salable area of 3840 sqft and is available at a price of Rs. 13,255 per sqft. The house is unfurnished. Its main door is facing west direction. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. If you are interested, please contact us for more details. ",west,0,12,1,1,1,1,1,1,1,1,1,0,9.4,7.7,27.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lohegaon,2700,13300000,INR,0.0,1,0,"It’s a 4 bhk villa situated in Lohegaon, Pune. It has a salable area of 2700 sqft and is available at a price of Rs. 4,925 per sqft. The house is unfurnished. It is west facing property. It is an under-construction property . The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. Kindly call us for details. ",west,0,0,1,1,0,1,1,1,1,1,0,0,8.0,8.03914809828561,185.94480956387795,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lohegaon,2700,15200000,INR,0.0,1,0,It’s a 4 bhk villa situated in Lohegaon. It has an area of 2700 sqft with a carpet area of 2000 sqft . The property is available at a price of Rs. 1.52 cr . Its main door is facing west direction. This residential complex is under-construction as of now. . It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Please contact us for more details. ,west,0,0,1,1,0,1,1,1,1,1,0,0,8.0,8.03914809828561,185.94480956387795,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lohegaon,2570,12700000,INR,0.0,1,0,Well designed 4 bhk villa is available at a prime location in Lohegaon. It has an area of 2570 sqft with a carpet area of 1903 sqft . The property is available at a price of Rs. 1.27 cr . Its main door is facing west direction. The site is in close proximity to various civic utilities. Please contact for more details. ,west,0,0,1,1,0,1,1,1,1,1,0,0,8.0,8.03914809828561,185.94480956387795,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lohegaon,2570,14500000,INR,0.0,1,0,"This spacious 4 bhk villa is available for sale and is located in the heart of Lohegaon. It has a built-up area of 2570 sqft and is priced at Rs. 1.45 cr . The house is unfurnished. Its main door is facing west direction. It is an under-construction property . If you are interested, please contact us for more details. ",west,0,0,1,1,0,1,1,1,1,1,0,0,8.0,8.03914809828561,185.94480956387795,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
